PERMIT #,CASE_TYPE,CASE_TYPE_DESC,SUB_TYPE,SUB_TYPE_DESC,STATUS_CODE,Date_Initiated,Date_Issued,TASK_CODE,TASK_DESC,Temp U&O Complete Date,Final U&O Complete Date
2019066890,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,10/31/2019,10/31/2019,CABUO,U&O Letter,,2/5/2020
2019066895,CARR,Building Residential - Rehab,CAA02R302,Duplex,DONE,10/31/2019,10/31/2019,CABUO,U&O Letter,,3/4/2020
2018042053,CACH,Building Commercial - Shell,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,7/19/2018,11/1/2018,CABUO,U&O Letter,7/22/2020,3/16/2021
2018057781,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,9/11/2018,11/1/2018,CABUO,U&O Letter,,5/3/2019
2018059429,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/18/2018,11/1/2018,CABUO,U&O Letter,,2/15/2019
2018059441,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/18/2018,11/1/2018,CABUO,U&O Letter,,1/23/2019
2018059442,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/18/2018,11/1/2018,CABUO,U&O Letter,,2/5/2019
2018064498,CACN,Building Commercial - New,CAB02A316,"Cultural Center, Museum",DONE,10/10/2018,11/1/2018,CABUO,U&O Letter,,9/1/2020
2018064750,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/11/2018,11/1/2018,CABUO,U&O Letter,,5/14/2019
2018065745,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/16/2018,11/1/2018,CABUO,U&O Letter,,3/1/2019
2018065747,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/16/2018,11/1/2018,CABUO,U&O Letter,,2/27/2019
2018065818,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/17/2018,11/1/2018,CABUO,U&O Letter,,7/9/2019
2018065852,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/17/2018,11/1/2018,CABUO,U&O Letter,,7/9/2019
2018065865,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/17/2018,11/1/2018,CABUO,U&O Letter,,5/21/2019
2018065866,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/17/2018,11/1/2018,CABUO,U&O Letter,,7/9/2019
2018065869,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/17/2018,11/1/2018,CABUO,U&O Letter,,7/9/2019
2018065873,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/17/2018,11/1/2018,CABUO,U&O Letter,,7/9/2019
2018066511,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/19/2018,11/1/2018,CABUO,U&O Letter,,1/30/2019
2018066519,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/19/2018,11/1/2018,CABUO,U&O Letter,,2/22/2019
2018066774,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/22/2018,11/1/2018,CABUO,U&O Letter,,2/13/2019
2018069056,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,10/31/2018,11/1/2018,CABUO,U&O Letter,,9/6/2019
2018069133,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,11/1/2018,11/1/2018,CABUO,U&O Letter,,2/21/2020
2018069148,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,11/1/2018,11/1/2018,CABUO,U&O Letter,,7/19/2019
2018069169,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,11/1/2018,11/1/2018,CABUO,U&O Letter,,5/15/2019
2018069218,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,11/1/2018,11/1/2018,CABUO,U&O Letter,,3/13/2019
2018069249,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,11/1/2018,11/1/2018,CABUO,U&O Letter,,1/4/2021
2018069262,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/1/2018,11/1/2018,CABUO,U&O Letter,,7/8/2019
2018069266,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/1/2018,11/1/2018,CABUO,U&O Letter,,7/16/2019
2018069301,CARR,Building Residential - Rehab,CAA14U015,"Accessory Structure, Decks",DONE,11/1/2018,11/1/2018,CABUO,U&O Letter,,10/7/2020
2019056892,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/18/2019,11/1/2019,CABUO,U&O Letter,,7/7/2020
2019059021,CACR,Building Commercial - Rehab,CAE05B012,"Medical/Sci Lab, Labs, Testing/ Research",DONE,9/27/2019,11/1/2019,CABUO,U&O Letter,,2/11/2020
2019062320,CACR,Building Commercial - Rehab,CAB10A305,"Religious Institution, Worship Space",DONE,10/11/2019,11/1/2019,CABUO,U&O Letter,,4/13/2020
2019063176,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/16/2019,11/1/2019,CABUO,U&O Letter,,3/11/2020
2019063848,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/18/2019,11/1/2019,CABUO,U&O Letter,,3/11/2020
2019064827,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,10/23/2019,11/1/2019,CABUO,U&O Letter,,6/8/2020
2019066958,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/1/2019,CABUO,U&O Letter,,4/9/2021
2019066962,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/1/2019,CABUO,U&O Letter,,4/9/2021
2019066970,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/1/2019,CABUO,U&O Letter,,4/9/2021
2019066972,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/1/2019,CABUO,U&O Letter,,4/9/2021
2019066976,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/1/2019,CABUO,U&O Letter,,4/9/2021
2019066978,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/1/2019,CABUO,U&O Letter,,4/9/2021
2019066980,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/1/2019,CABUO,U&O Letter,,4/9/2021
2019067011,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/31/2019,11/1/2019,CABUO,U&O Letter,,7/2/2020
2019067012,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,10/31/2019,11/1/2019,CABUO,U&O Letter,,7/2/2020
2018035727,CACR,Building Commercial - Rehab,CAF19A203,Restaurant (Full Service),DONE,6/20/2018,11/2/2018,CABUO,U&O Letter,10/23/2019,11/7/2019
2018037125,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,6/26/2018,11/2/2018,CABUO,U&O Letter,9/16/2019,10/7/2019
2018060511,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,9/24/2018,11/2/2018,CABUO,U&O Letter,,4/23/2019
2018063759,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/8/2018,11/2/2018,CABUO,U&O Letter,,8/14/2019
2018063763,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/8/2018,11/2/2018,CABUO,U&O Letter,,8/23/2019
2018067071,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/23/2018,11/2/2018,CABUO,U&O Letter,,12/3/2019
2018067086,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/23/2018,11/2/2018,CABUO,U&O Letter,,1/10/2020
2018067108,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/23/2018,11/2/2018,CABUO,U&O Letter,,1/10/2020
2018067416,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,10/24/2018,11/2/2018,CABUO,U&O Letter,,5/3/2019
2018068398,CARN,Building Residential - New,CAA11R301,Detached Accessory Dwelling Unit,DONE,10/29/2018,11/2/2018,CABUO,U&O Letter,,5/6/2021
2018069377,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,11/2/2018,11/2/2018,CABUO,U&O Letter,,4/11/2019
2018069442,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,11/2/2018,11/2/2018,CABUO,U&O Letter,,1/29/2019
2018069465,CARA,Building Residential - Addition,CAA14U015,"Accessory Structure, Decks",DONE,11/2/2018,11/2/2018,CABUO,U&O Letter,,2/4/2020
2020059971,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/23/2020,11/2/2020,CABUO,U&O Letter,,6/28/2021
2020059977,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/23/2020,11/2/2020,CABUO,U&O Letter,,6/28/2021
2020060312,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/24/2020,11/2/2020,CABUO,U&O Letter,,3/16/2021
2020063208,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,10/7/2020,11/2/2020,CABUO,U&O Letter,,5/13/2021
2020063757,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,10/9/2020,11/2/2020,CABUO,U&O Letter,,7/1/2021
2020064639,CARL,Building Residential Rehab Storm Damage,CAA01R301,Single Family Residence,DONE,10/14/2020,11/2/2020,CABUO,U&O Letter,,6/28/2021
2020068661,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,11/2/2020,11/2/2020,CABUO,U&O Letter,,6/15/2021
2020059439,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/22/2020,11/3/2020,CABUO,U&O Letter,,6/30/2021
2020059440,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,9/22/2020,11/3/2020,CABUO,U&O Letter,,6/30/2021
2020059445,CACR,Building Commercial - Rehab,CAF30A203,Restaurant (Fast Food),DONE,9/22/2020,11/3/2020,CABUO,U&O Letter,1/26/2021,1/29/2021
2020059451,CACT,Building Commercial - Tenant Finish Out,CAD02B006,"General Office, Civic Administration",DONE,9/22/2020,11/3/2020,CABUO,U&O Letter,,2/22/2021
2020061422,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/29/2020,11/3/2020,CABUO,U&O Letter,,6/1/2021
2020061423,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/29/2020,11/3/2020,CABUO,U&O Letter,,6/1/2021
2020064377,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,10/13/2020,11/3/2020,CABUO,U&O Letter,,3/29/2021
2020065158,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,10/16/2020,11/3/2020,CABUO,U&O Letter,,4/22/2021
2020067915,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,10/28/2020,11/3/2020,CABUO,U&O Letter,,3/5/2021
2020067917,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,10/28/2020,11/3/2020,CABUO,U&O Letter,,1/22/2021
2020067934,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,10/28/2020,11/3/2020,CABUO,U&O Letter,,6/9/2021
2020068648,CARR,Building Residential - Rehab,CAA02R302,Duplex,DONE,11/2/2020,11/3/2020,CABUO,U&O Letter,,5/6/2021
2019038295,CACT,Building Commercial - Tenant Finish Out,CAF19A203,Restaurant (Full Service),DONE,6/27/2019,11/4/2019,CABUO,U&O Letter,5/15/2020,7/27/2020
2019056901,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/18/2019,11/4/2019,CABUO,U&O Letter,,7/23/2020
2019058308,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/24/2019,11/4/2019,CABUO,U&O Letter,,6/25/2020
2019058311,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/24/2019,11/4/2019,CABUO,U&O Letter,,6/25/2020
2019060903,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,10/4/2019,11/4/2019,CABUO,U&O Letter,,11/22/2019
2019061797,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,10/9/2019,11/4/2019,CABUO,U&O Letter,1/5/2021,
2019061803,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,10/9/2019,11/4/2019,CABUO,U&O Letter,12/30/2020,
2019063824,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,10/18/2019,11/4/2019,CABUO,U&O Letter,,3/26/2021
2019065706,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/28/2019,11/4/2019,CABUO,U&O Letter,,7/28/2020
2019065713,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/28/2019,11/4/2019,CABUO,U&O Letter,,7/28/2020
2019065726,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/28/2019,11/4/2019,CABUO,U&O Letter,,8/20/2020
2019065732,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/28/2019,11/4/2019,CABUO,U&O Letter,,7/28/2020
2019065738,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/28/2019,11/4/2019,CABUO,U&O Letter,,7/28/2020
2019065742,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/28/2019,11/4/2019,CABUO,U&O Letter,,7/28/2020
2019065866,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/28/2019,11/4/2019,CABUO,U&O Letter,,4/3/2020
2019066289,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/29/2019,11/4/2019,CABUO,U&O Letter,,2/22/2021
2019066348,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,10/29/2019,11/4/2019,CABUO,U&O Letter,,9/3/2020
2019066854,CACR,Building Commercial - Rehab,CAF06A204,"Bar Or Nightclub, Tavern And Bars",DONE,10/31/2019,11/4/2019,CABUO,U&O Letter,,12/9/2019
2019067432,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/4/2019,11/4/2019,CABUO,U&O Letter,,6/26/2020
2019067441,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/4/2019,11/4/2019,CABUO,U&O Letter,,6/26/2020
2019067496,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,11/4/2019,11/4/2019,CABUO,U&O Letter,,11/17/2020
2020044646,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,7/20/2020,11/4/2020,CABUO,U&O Letter,,2/10/2021
2020054533,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,8/31/2020,11/4/2020,CABUO,U&O Letter,3/2/2021,4/15/2021
2020065122,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,10/16/2020,11/4/2020,CABUO,U&O Letter,,4/27/2021
2020066699,CARR,Building Residential - Rehab,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,10/23/2020,11/4/2020,CABUO,U&O Letter,,3/26/2021
2018050822,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/23/2018,11/5/2018,CABUO,U&O Letter,,10/23/2019
2018055556,CACN,Building Commercial - New,CAH10S001,"Warehouse, Storage S-1",DONE,8/29/2018,11/5/2018,CABUO,U&O Letter,,7/7/2020
2018057894,CACR,Building Commercial - Rehab,CAF31A203,Restaurant (Take Out),DONE,9/11/2018,11/5/2018,CABUO,U&O Letter,2/26/2019,3/21/2019
2018061686,CARR,Building Residential - Rehab,CAA02R302,Duplex,DONE,9/27/2018,11/5/2018,CABUO,U&O Letter,,4/14/2020
2018063371,CACR,Building Commercial - Rehab,CAF14R102,Hotel / Motel,DONE,10/5/2018,11/5/2018,CABUO,U&O Letter,,2/22/2019
2018063595,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,10/6/2018,11/5/2018,CABUO,U&O Letter,,12/3/2020
2018063818,CACR,Building Commercial - Rehab,CAE04B016,"Medical Office, Professional Services",DONE,10/8/2018,11/5/2018,CABUO,U&O Letter,2/4/2019,5/24/2019
2018064658,CARN,Building Residential - New,CAA14U011,"Accessory Structure, Shed / Storage Bldg",DONE,10/11/2018,11/5/2018,CABUO,U&O Letter,,1/22/2019
2018065560,CACR,Building Commercial - Rehab,CAF26S001,"Automobile Sales, Used",DONE,10/16/2018,11/5/2018,CABUO,U&O Letter,,12/11/2018
2018065906,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/17/2018,11/5/2018,CABUO,U&O Letter,,2/20/2020
2018065921,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/17/2018,11/5/2018,CABUO,U&O Letter,,9/1/2020
2018066187,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/18/2018,11/5/2018,CABUO,U&O Letter,,12/3/2019
2018066192,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/18/2018,11/5/2018,CABUO,U&O Letter,,12/9/2019
2018066514,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/19/2018,11/5/2018,CABUO,U&O Letter,,2/5/2019
2018066788,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/22/2018,11/5/2018,CABUO,U&O Letter,,2/15/2019
2018066789,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/22/2018,11/5/2018,CABUO,U&O Letter,,2/15/2019
2018066791,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/22/2018,11/5/2018,CABUO,U&O Letter,,3/1/2019
2018066793,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/22/2018,11/5/2018,CABUO,U&O Letter,,3/1/2019
2018066796,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/22/2018,11/5/2018,CABUO,U&O Letter,,3/19/2019
2018067252,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/23/2018,11/5/2018,CABUO,U&O Letter,,5/22/2019
2018067508,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/24/2018,11/5/2018,CABUO,U&O Letter,,2/21/2020
2018068853,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2018,11/5/2018,CABUO,U&O Letter,,5/17/2019
2018068855,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/30/2018,11/5/2018,CABUO,U&O Letter,,5/24/2019
2018068952,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,10/31/2018,11/5/2018,CABUO,U&O Letter,,1/11/2019
2018069127,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,11/1/2018,11/5/2018,CABUO,U&O Letter,,3/26/2019
2018069162,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,11/1/2018,11/5/2018,CABUO,U&O Letter,,2/1/2019
2018069688,CARA,Building Residential - Addition,CAA14U015,"Accessory Structure, Decks",DONE,11/5/2018,11/5/2018,CABUO,U&O Letter,,5/31/2019
2018069805,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,11/5/2018,11/5/2018,CABUO,U&O Letter,,5/1/2019
2018069837,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,11/5/2018,11/5/2018,CABUO,U&O Letter,,5/28/2019
2019051243,CACR,Building Commercial - Rehab,CAH01M001,"Building Contractor Supply, Retail",DONE,8/26/2019,11/5/2019,CABUO,U&O Letter,,12/27/2019
2019066311,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/29/2019,11/5/2019,CABUO,U&O Letter,11/5/2020,1/8/2021
2019066319,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/29/2019,11/5/2019,CABUO,U&O Letter,11/5/2020,1/8/2021
2019066321,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/29/2019,11/5/2019,CABUO,U&O Letter,11/5/2020,1/8/2021
2019066322,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,10/29/2019,11/5/2019,CABUO,U&O Letter,11/5/2020,1/8/2021
2019066744,CACR,Building Commercial - Rehab,CAB03I402,Day Care Center (Up To 75) - Child Care,DONE,10/31/2019,11/5/2019,CABUO,U&O Letter,,12/31/2019
2019067245,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,11/1/2019,11/5/2019,CABUO,U&O Letter,,2/19/2020
2019067722,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/5/2019,11/5/2019,CABUO,U&O Letter,2/8/2021,6/9/2021
2019067738,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/5/2019,11/5/2019,CABUO,U&O Letter,1/26/2021,6/9/2021
2019067750,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,11/5/2019,11/5/2019,CABUO,U&O Letter,1/26/2021,6/9/2021
2020006070,CARN,Building Residential - New,CAA14U011,"Accessory Structure, Shed / Storage Bldg",DONE,1/28/2020,11/5/2020,CABUO,U&O Letter,,11/12/2020
2020056679,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/10/2020,11/5/2020,CABUO,U&O Letter,,5/24/2021
2020056693,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,9/10/2020,11/5/2020,CABUO,U&O Letter,,5/20/2021
2020056699,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,9/10/2020,11/5/2020,CABUO,U&O Letter,,5/24/2021
2020056713,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,9/10/2020,11/5/2020,CABUO,U&O Letter,,5/20/2021
2020067938,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,10/28/2020,11/5/2020,CABUO,U&O Letter,,4/5/2021
2018044561,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,7/30/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,1/31/2020
2018044565,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,7/30/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,11/19/2019
2018044567,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,7/30/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,1/31/2020
2018044572,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,7/30/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,2/12/2020
2018044575,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,7/30/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,11/19/2019
2018044582,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,7/30/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,11/19/2019
2018044586,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,7/30/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,1/31/2020
2018044593,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,7/30/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,1/31/2020
2018054630,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,8/27/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,1/31/2020
2018054639,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,8/27/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,1/31/2020
2018054643,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,8/27/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,1/31/2020
2018054645,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,8/27/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,1/31/2020
2018054665,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,8/27/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,1/31/2020
2018054669,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,8/27/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,11/19/2019
2018054672,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,8/27/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,1/31/2020
2018054678,CACT,Building Commercial - Tenant Finish Out,CAA03R399,"Multifamily, Apt / Twnhome > 5 Unit Bldg",DONE,8/27/2018,11/6/2018,CABUO,U&O Letter,10/25/2019,1/31/2020
2018058678,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/14/2018,11/6/2018,CABUO,U&O Letter,,9/11/2019
2018059714,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,9/19/2018,11/6/2018,CABUO,U&O Letter,,12/17/2019
2018063348,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/4/2018,11/6/2018,CABUO,U&O Letter,,6/13/2019
2018065876,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/17/2018,11/6/2018,CABUO,U&O Letter,,7/24/2019
2018067433,CARN,Building Residential - New,CAA14U011,"Accessory Structure, Shed / Storage Bldg",DONE,10/24/2018,11/6/2018,CABUO,U&O Letter,,8/19/2019
2018068027,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/26/2018,11/6/2018,CABUO,U&O Letter,,5/5/2020
2018069229,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,11/1/2018,11/6/2018,CABUO,U&O Letter,,4/3/2019
2018070042,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,11/6/2018,11/6/2018,CABUO,U&O Letter,,4/5/2019
2019024698,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,4/29/2019,11/6/2019,CABUO,U&O Letter,,10/6/2020
2019045072,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/30/2019,11/6/2019,CABUO,U&O Letter,,5/21/2020
2019049451,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/16/2019,11/6/2019,CABUO,U&O Letter,,5/21/2020
2019049987,CACT,Building Commercial - Tenant Finish Out,CAD02B016,"General Office, Professional Services",DONE,8/20/2019,11/6/2019,CABUO,U&O Letter,7/16/2020,8/12/2020
2019049989,CACT,Building Commercial - Tenant Finish Out,CAD02B016,"General Office, Professional Services",DONE,8/20/2019,11/6/2019,CABUO,U&O Letter,7/16/2020,8/12/2020
2019062957,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/15/2019,11/6/2019,CABUO,U&O Letter,,7/1/2020
2019062962,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/15/2019,11/6/2019,CABUO,U&O Letter,8/14/2020,8/14/2020
2019064197,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/21/2019,11/6/2019,CABUO,U&O Letter,,4/14/2020
2019064199,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/21/2019,11/6/2019,CABUO,U&O Letter,,4/14/2020
2019064202,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/21/2019,11/6/2019,CABUO,U&O Letter,,4/14/2020
2019064203,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,10/21/2019,11/6/2019,CABUO,U&O Letter,,4/14/2020
